title,url,raw_price,description
"Volkswagen Tiguan,
2.0 TDI, 4X4, Serv.kniha",https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209866005,254 000 Kč,"2013, 115 551 km, Nafta, Manuální"
"Volkswagen Tiguan,
2.0 TDI, 4X4, Serv.kniha",https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209866005,254 000 Kč,"2013, 115 551 km, Nafta, Manuální"
"Volkswagen Tiguan,
2.0 TDI, 4X4, Serv.kniha",https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209866005,254 000 Kč,"2013, 115 551 km, Nafta, Manuální"
"Suzuki Vitara,
1.4 BoosterJet, GLX",https://www.sauto.cz/osobni/detail/suzuki/vitara/209866002,417 000 Kč,"2023, 17 590 km, Benzín, Manuální"
"Suzuki Vitara,
1.4 BoosterJet, GLX",https://www.sauto.cz/osobni/detail/suzuki/vitara/209866002,417 000 Kč,"2023, 17 590 km, Benzín, Manuální"
"Suzuki Vitara,
1.4 BoosterJet, GLX",https://www.sauto.cz/osobni/detail/suzuki/vitara/209866002,417 000 Kč,"2023, 17 590 km, Benzín, Manuální"
"Volkswagen Caddy,
1.9 TDI, 5Míst, Klima, ČR",https://www.sauto.cz/osobni/detail/volkswagen/caddy/209865999,90 000 Kč,"2007, 240 502 km, Nafta, Manuální"
"Volkswagen Caddy,
1.9 TDI, 5Míst, Klima, ČR",https://www.sauto.cz/osobni/detail/volkswagen/caddy/209865999,90 000 Kč,"2007, 240 502 km, Nafta, Manuální"
"Volkswagen Caddy,
1.9 TDI, 5Míst, Klima, ČR",https://www.sauto.cz/osobni/detail/volkswagen/caddy/209865999,90 000 Kč,"2007, 240 502 km, Nafta, Manuální"
"Mitsubishi Grandis,
2.4, LPG, 7 míst",https://www.sauto.cz/osobni/detail/mitsubishi/grandis/209865996,60 000 Kč,"2005, 257 100 km, LPG + benzín, Manuální"
"Mitsubishi Grandis,
2.4, LPG, 7 míst",https://www.sauto.cz/osobni/detail/mitsubishi/grandis/209865996,60 000 Kč,"2005, 257 100 km, LPG + benzín, Manuální"
"Mitsubishi Grandis,
2.4, LPG, 7 míst",https://www.sauto.cz/osobni/detail/mitsubishi/grandis/209865996,60 000 Kč,"2005, 257 100 km, LPG + benzín, Manuální"
"Peugeot 5008,
2.0 BlueHDi",https://www.sauto.cz/osobni/detail/peugeot/5008/209865993,100 000 Kč,"2012, 277 082 km, Nafta, Manuální"
"Peugeot 5008,
2.0 BlueHDi",https://www.sauto.cz/osobni/detail/peugeot/5008/209865993,100 000 Kč,"2012, 277 082 km, Nafta, Manuální"
"Peugeot 5008,
2.0 BlueHDi",https://www.sauto.cz/osobni/detail/peugeot/5008/209865993,100 000 Kč,"2012, 277 082 km, Nafta, Manuální"
"Kia Cee´d,
1.4 CVVT, Automatická klima",https://www.sauto.cz/osobni/detail/kia/cee-d/209865984,70 000 Kč,"2008, 142 727 km, Benzín, Manuální"
"Kia Cee´d,
1.4 CVVT, Automatická klima",https://www.sauto.cz/osobni/detail/kia/cee-d/209865984,70 000 Kč,"2008, 142 727 km, Benzín, Manuální"
"Kia Cee´d,
1.4 CVVT, Automatická klima",https://www.sauto.cz/osobni/detail/kia/cee-d/209865984,70 000 Kč,"2008, 142 727 km, Benzín, Manuální"
"Volkswagen Golf,
1.0 TSI, Life, Serv.kniha",https://www.sauto.cz/osobni/detail/volkswagen/golf/209865981,340 000 Kč,"2022, 130 405 km, Benzín, Manuální"
"Volkswagen Golf,
1.0 TSI, Life, Serv.kniha",https://www.sauto.cz/osobni/detail/volkswagen/golf/209865981,340 000 Kč,"2022, 130 405 km, Benzín, Manuální"
"Volkswagen Golf,
1.0 TSI, Life, Serv.kniha",https://www.sauto.cz/osobni/detail/volkswagen/golf/209865981,340 000 Kč,"2022, 130 405 km, Benzín, Manuální"
"Škoda Citigo,
iV, Style, Automat, Serv.kniha",https://www.sauto.cz/osobni/detail/skoda/citigo/209865978,260 000 Kč,"2020, 130 348 km, Elektro, Automatická"
"Škoda Citigo,
iV, Style, Automat, Serv.kniha",https://www.sauto.cz/osobni/detail/skoda/citigo/209865978,260 000 Kč,"2020, 130 348 km, Elektro, Automatická"
"Škoda Citigo,
iV, Style, Automat, Serv.kniha",https://www.sauto.cz/osobni/detail/skoda/citigo/209865978,260 000 Kč,"2020, 130 348 km, Elektro, Automatická"
"Škoda Rapid,
1.2 TSI, Spaceback, Serv.kniha",https://www.sauto.cz/osobni/detail/skoda/rapid/209865975,200 000 Kč,"2015, 76 592 km, Benzín, Manuální"
"Škoda Rapid,
1.2 TSI, Spaceback, Serv.kniha",https://www.sauto.cz/osobni/detail/skoda/rapid/209865975,200 000 Kč,"2015, 76 592 km, Benzín, Manuální"
"Škoda Rapid,
1.2 TSI, Spaceback, Serv.kniha",https://www.sauto.cz/osobni/detail/skoda/rapid/209865975,200 000 Kč,"2015, 76 592 km, Benzín, Manuální"
"Opel Corsa,
50 kWh, SoH 92%, Automat",https://www.sauto.cz/osobni/detail/opel/corsa/209865972,330 000 Kč,"2020, 28 086 km, Elektro, Automatická"
"Opel Corsa,
50 kWh, SoH 92%, Automat",https://www.sauto.cz/osobni/detail/opel/corsa/209865972,330 000 Kč,"2020, 28 086 km, Elektro, Automatická"
"Opel Corsa,
50 kWh, SoH 92%, Automat",https://www.sauto.cz/osobni/detail/opel/corsa/209865972,330 000 Kč,"2020, 28 086 km, Elektro, Automatická"
"Kia XCee´d,
1.5 T-GDI, Exclusive",https://www.sauto.cz/osobni/detail/kia/xcee-d/209865969,420 000 Kč,"2022, 48 581 km, Benzín, Manuální"
"Kia XCee´d,
1.5 T-GDI, Exclusive",https://www.sauto.cz/osobni/detail/kia/xcee-d/209865969,420 000 Kč,"2022, 48 581 km, Benzín, Manuální"
"Kia XCee´d,
1.5 T-GDI, Exclusive",https://www.sauto.cz/osobni/detail/kia/xcee-d/209865969,420 000 Kč,"2022, 48 581 km, Benzín, Manuální"
"BMW X6,
CZ,DPH,ZÁRUKA,1.maj,INDIVIDUAL",https://www.sauto.cz/osobni/detail/bmw/x6/209669781,1 624 800 Kč,"2020, 78 100 km, Benzín, Automatická"
"BMW X6,
CZ,DPH,ZÁRUKA,1.maj,INDIVIDUAL",https://www.sauto.cz/osobni/detail/bmw/x6/209669781,1 624 800 Kč,"2020, 78 100 km, Benzín, Automatická"
"BMW X6,
CZ,DPH,ZÁRUKA,1.maj,INDIVIDUAL",https://www.sauto.cz/osobni/detail/bmw/x6/209669781,1 624 800 Kč,"2020, 78 100 km, Benzín, Automatická"
"Volkswagen Up!,
1.0 MPI",https://www.sauto.cz/osobni/detail/volkswagen/up/209865963,116 000 Kč,"2014, 106 984 km, Benzín, Manuální"
"Volkswagen Up!,
1.0 MPI",https://www.sauto.cz/osobni/detail/volkswagen/up/209865963,116 000 Kč,"2014, 106 984 km, Benzín, Manuální"
"Volkswagen Up!,
1.0 MPI",https://www.sauto.cz/osobni/detail/volkswagen/up/209865963,116 000 Kč,"2014, 106 984 km, Benzín, Manuální"
"Volvo XC90,
T8 AWD RECHARGE DARK ULTRA 7",https://www.sauto.cz/osobni/detail/volvo/xc90/209759538,2 155 000 Kč,"2026, 0 km, Hybridní, Automatická"
"Volvo XC90,
T8 AWD RECHARGE DARK ULTRA 7",https://www.sauto.cz/osobni/detail/volvo/xc90/209759538,2 155 000 Kč,"2026, 0 km, Hybridní, Automatická"
"Volvo XC90,
T8 AWD RECHARGE DARK ULTRA 7",https://www.sauto.cz/osobni/detail/volvo/xc90/209759538,2 155 000 Kč,"2026, 0 km, Hybridní, Automatická"
"Kia Sorento,
2,2 CRDi 4x4 8DCT TOP",https://www.sauto.cz/osobni/detail/kia/sorento/209598087,1 474 980 Kč,"2026, 1 km, Nafta, Automatická"
"Kia Sorento,
2,2 CRDi 4x4 8DCT TOP",https://www.sauto.cz/osobni/detail/kia/sorento/209598087,1 474 980 Kč,"2026, 1 km, Nafta, Automatická"
"Kia Sorento,
2,2 CRDi 4x4 8DCT TOP",https://www.sauto.cz/osobni/detail/kia/sorento/209598087,1 474 980 Kč,"2026, 1 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/touran/209827662,"Volkswagen Touran,
1.4TSI 103kW 7m. TOP STAV -DPH",149 990 Kč,"2011, 220 367 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209866038,"Škoda Fabia,
1.0 TSI 85 kW Monte Carlo",458 800 Kč,"2025, 8 200 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209866035,"Škoda Fabia,
1.0 MPI 59 kW Selection",358 800 Kč,"2024, 15 200 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865906,Škoda Octavia,590 000 Kč,"2022, 67 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209332962,"Škoda Fabia,
1.4 TDI EDITION",179 000 Kč,"2015, 151 675 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/roomster/209388198,"Škoda Roomster,
1.2 TSI",129 000 Kč,"2012, 116 831 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209498136,"Škoda Octavia,
2.0 TDI",159 000 Kč,"2011, 199 381 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209498277,"Škoda Octavia,
1.6 TDI",159 000 Kč,"2012, 170 197 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209643750,"Škoda Fabia,
1.2 TSI 77kW",125 000 Kč,"2013, 175 388 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209695848,"Škoda Fabia,
1.4 16V",72 000 Kč,"2006, 120 832 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209696055,"Škoda Fabia,
1.4 16V",69 000 Kč,"2006, 146 219 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/roomster/209814477,"Škoda Roomster,
1.2 TSI 77kW",115 000 Kč,"2010, 143 706 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/yeti/209815458,"Škoda Yeti,
2.0 TDI 4x4 nové rozvody",259 000 Kč,"2017, 210 002 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209815812,"Škoda Octavia,
1.4 TSI",249 000 Kč,"2014, 123 973 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209836660,"Škoda Octavia,
2.0 TDI DSG",179 000 Kč,"2013, 180 430 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209857959,"Škoda Fabia,
1.0 TSI",189 000 Kč,"2018, 168 776 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209077536,"BMW Řada 3,
320D 130kW KABRIO Kůže Xen TOP",223 000 Kč,"2009, 158 661 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/x3/209866020,"BMW X3,
xDrive20d, 4X4, Automat",590 000 Kč,"2019, 156 025 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/enyaq-iv/209866017,"Škoda Enyaq iV,
iV 60 (62 kWh), Automat, Kůže",460 000 Kč,"2021, 194 496 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/karoq/209698773,"Škoda Karoq,
AMBITION 1.5 TSI",631 000 Kč,"2023, 19 492 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/dodge/ram/209847930,"Dodge Ram,
+TRX PAKET+MOJAVE+HARD TOP+",1 319 000 Kč,"2021, 68 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209546046,"Mercedes-Benz GLE,
53*AMG*4M+*COUPÉ*EXCLUSIV*TAŽ*",2 149 000 Kč,"2023, 75 853 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/karoq/209588664,"Škoda Karoq,
FRESH 1.5 TSI",707 000 Kč,"2023, 28 675 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/arteon/209564775,"Volkswagen Arteon,
ARTEON R-LINE 2,0 TDI DSG",669 000 Kč,"2023, 54 551 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209308962,"Škoda Octavia,
2.0 TDi 110 Kw DSG 4x4 Style+",569 000 Kč,"2023, 113 161 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/karoq/209866014,"Škoda Karoq,
1.5 TSI, Fresh, Automat",660 000 Kč,"2024, 38 413 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209671668,"Škoda Fabia,
1.0 TSi DSG Ambition Plus",319 000 Kč,"2022, 67 354 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/karoq/209686569,"Škoda Karoq,
1.5 TSi 110 Kw DSG Sportline",569 000 Kč,"2022, 140 734 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/karoq/209866011,"Škoda Karoq,
1.5 TSI, Fresh, Automat",660 000 Kč,"2024, 37 907 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/bmw/i3/209330856,"BMW i3,
i3s 120Ah BEV, SoH 99%",550 000 Kč,"2021, 27 007 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/208852533,"Mercedes-Benz GLE,
350de*4M*PANO*BURM*TAŽ*360",1 349 000 Kč,"2020, 104 757 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/kia/xcee-d/209292333,"Kia XCee´d,
1.6 T-GDI GPF 7DCT STEEL EDITI",599 000 Kč,"2025, 1 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volvo/xc60/208614857,"Volvo XC60,
B5 AWD NEW EDICE DARK",1 399 000 Kč,"2026, 1 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-s/209539782,"Mercedes-Benz Třídy S,
500*CABRIO*MANUFAKTUR*360*BURM",2 199 000 Kč,"2016, 60 539 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volvo/xc60/208614857,"Volvo XC60,
B5 AWD NEW EDICE DARK",1 399 000 Kč,"2026, 1 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/polo/209865960,"Volkswagen Polo,
1.2 TSI, Serv.kniha",116 000 Kč,"2011, 137 197 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/opel/astra/209865957,"Opel Astra,
1.7 CDTI, Serv.kniha",97 000 Kč,"2013, 207 959 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/peugeot/208/209865951,"Peugeot 208,
1.2 PureTech, Serv.kniha",189 000 Kč,"2020, 97 460 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865948,"Škoda Octavia,
RS 2.0 TDI, Automat, Kůže",260 000 Kč,"2015, 242 585 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/209865945,"Mercedes-Benz Třídy E,
220 d, Automat, Kůže, Navi",480 000 Kč,"2018, 195 548 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a4/209865942,"Audi A4,
1.8 TFSI, Kůže, Navi",210 000 Kč,"2013, 179 077 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/peugeot/307/209589144,"Peugeot 307,
1.6 /80kW, 7míst, panorama",49 000 Kč,"2004, 274 216 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/a4/209865939,"Audi A4,
2.0 TDI, Design, Automat, Navi",220 000 Kč,"2017, 315 022 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a4/209865936,"Audi A4,
2.0 TDI, po STK",65 000 Kč,"2006, 293 747 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i30/209865933,"Hyundai i30,
1.5 T-GDI MHEV, N-Line, ČR",470 000 Kč,"2024, 27 508 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/cla/209865930,"Mercedes-Benz CLA,
220 d, AMG Paket, Automat, ČR",600 000 Kč,"2023, 160 982 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/passat/209865924,"Volkswagen Passat,
2.0 TDI",271 000 Kč,"2016, 194 142 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/opel/meriva/209865822,"Opel Meriva,
1.4, LPG",35 000 Kč,"2011, 280 000 km, LPG + benzín, Manuální"
https://www.sauto.cz/osobni/detail/renault/grand-scenic/209865903,"Renault Grand Scénic,
1,5 CDi,automat, tažné",120 000 Kč,"2011, 140 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/polo/209865918,Volkswagen Polo,90 000 Kč,"2010, 102 000 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/ford/tourneo-custom/204359262,"Ford Tourneo Custom,
Titanium 2.0 EcoBlue 125kW AWD",1 450 000 Kč,"2026, 10 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/x4/209865921,"BMW X4,
M40i",1 000 000 Kč,"2020, 61 056 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209793471,"Volkswagen Golf,
2.0 GTI",250 000 Kč,"2013, 196 622 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209646936,"Mercedes-Benz Třídy C,
C300d 4matic AMG line",790 000 Kč,"2019, 145 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209647161,"BMW Řada 3,
320D G21 Sportline",610 000 Kč,"2022, 78 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a6-allroad/209865825,"Audi A6 allroad,
3.0 TDI V6",180 000 Kč,"2012, 372 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209814660,"Škoda Fabia,
Style 1.0 TSI",373 000 Kč,"2023, 43 359 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209814423,"Škoda Fabia,
Combi Ambition 1.0 TSI",427 000 Kč,"2022, 14 310 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/scala/209787123,"Škoda Scala,
Style 1.0 TSI",381 000 Kč,"2022, 98 678 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/scala/209699223,"Škoda Scala,
Ambition 1.0 TSI",452 000 Kč,"2023, 25 336 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/t-roc/209786631,"Volkswagen T-Roc,
1,0 TSI 6G",383 000 Kč,"2021, 37 729 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/q7/209558619,"Audi Q7,
S line tiptronic",1 240 000 Kč,"2021, 72 465 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/seat/leon/208652837,"Seat Leon,
FR DSG",616 000 Kč,"2023, 26 142 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209786607,"Škoda Octavia,
Combi Ambition 1.5 TSI",377 000 Kč,"2021, 123 404 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209564304,"Škoda Octavia,
Style DSG 1.5 TGI G-TEC",427 000 Kč,"2021, 68 621 km, CNG + benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209560872,"Škoda Superb,
Ambition 2.0 TDI DSG",503 000 Kč,"2021, 53 737 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/seat/ateca/208630238,"Seat Ateca,
FR DSG",724 000 Kč,"2023, 51 097 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kamiq/209786943,"Škoda Kamiq,
STYLE 1.0 TSI",428 000 Kč,"2022, 22 149 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/audi/q3/209588580,"Audi Q3,
ADVANCED 35 TDI 110 KW QUATTRO",927 000 Kč,"2023, 37 137 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209586312,"Volkswagen Golf,
LIFE 1,0 TSI",364 000 Kč,"2021, 89 299 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209534781,"Volkswagen Golf,
GOLF VARIANT ALLTRACK 2,0 TDI",564 000 Kč,"2021, 101 197 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/e-tron/208239092,"Audi e-tron,
e-tron 55 quattro, SoH 100%",620 000 Kč,"2019, 87 906 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/ford/puma/207791575,"Ford Puma,
ST-Line 1.0 EcoBoost 92kW MAN",529 900 Kč,"2026, 15 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/id4/209586309,"Volkswagen ID.4,
Performance",912 000 Kč,"2022, 17 453 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209570532,"Škoda Kodiaq,
KODIAQ 4x4 2.0 TDI",611 000 Kč,"2021, 98 185 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209549457,"Škoda Kodiaq,
L K TD 147/2.0 A7A",935 000 Kč,"2022, 33 993 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kamiq/209133747,"Škoda Kamiq,
STYLE 81kW/1.0 TSI M6",534 000 Kč,"2023, 34 014 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/cupra/formentor/209816253,"Cupra Formentor,
FORMENTOR 2.0 TSI",794 000 Kč,"2024, 22 364 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/cupra/formentor/209564596,"Cupra Formentor,
1.5 TSI DSG",729 000 Kč,"2023, 44 923 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209420826,"Škoda Octavia,
1.6tdi Dsg.Servis.kn/Rozvody",115 000 Kč,"2011, 256 900 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/lexus/rx-450h/209490714,"Lexus RX 450h,
4x4, NOVÁ HYBRIDNÍ BATERIE",369 000 Kč,"2012, 199 500 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865882,"Škoda Octavia,
1.0 TSI",230 000 Kč,"2017, 135 600 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/superb/209865588,"Škoda Superb,
2.0 TDI 103KW NOVÉ V ČR",199 900 Kč,"2013, 210 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/rada-1/209865816,"BMW Řada 1,
BMW 116D",235 000 Kč,"2012, 150 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/fiat/500e/209865897,"Fiat 500E,
24 kWh, Automat, Navi",150 000 Kč,"2016, 66 519 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/opel/crossland/209865894,"Opel Crossland,
1.2 Turbo, Ultimate, Automat",380 000 Kč,"2022, 48 405 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209865891,"Volkswagen Tiguan,
1.5 TSI, Automat, ČR,1.maj",645 000 Kč,"2022, 51 783 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/ix35/209865885,"Hyundai ix35,
1.7 CRDi, Serv.kniha, Navi",160 000 Kč,"2011, 155 733 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/mg/zs/209865261,"MG ZS,
1.5 i, Elegance, Elegance",490 000 Kč,"2025, 11 840 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209861901,"Volkswagen Tiguan,
1.4 TSI, 4X4, Automat",350 000 Kč,"2016, 199 935 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209843580,"Škoda Octavia,
RS 2.0 TDI, Automat, Kůže",670 000 Kč,"2022, 90 375 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/i20/209841237,"Hyundai i20,
1.2, Serv.kniha, Klima",180 000 Kč,"2016, 75 342 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/kia/cee-d/209798403,"Kia Cee´d,
1.4 T-GDI, Serv.kniha, Navi",260 000 Kč,"2019, 157 037 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/dodge/ram/209662344,"Dodge Ram,
+LARAMIE+READY LIFT+CREW CAB+",1 269 000 Kč,"2020, 128 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209791020,"Škoda Kodiaq,
2.0 TDI, Sportline, 7Míst",1 020 000 Kč,"2024, 30 101 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/i30/209780877,"Hyundai i30,
1.4 CVVT, Serv.kniha",120 000 Kč,"2012, 108 440 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mg/zs/209771520,"MG ZS,
EV 42.5 kWh, SoH 90%, Luxury",340 000 Kč,"2020, 60 515 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/i30/209756091,"Hyundai i30,
1.0 T-GDI, Trikolor",230 000 Kč,"2018, 94 601 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/karoq/209737581,"Škoda Karoq,
1.5 TSI, Automat, Kůže, Navi",480 000 Kč,"2018, 118 470 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/opel/mokka/209713488,"Opel Mokka,
1.4 Turbo, Serv.kniha",250 000 Kč,"2017, 85 758 km, Benzín, Manuální"
